score,app_id,content,app_score,app_title,review_id,user_name,scraped_at,user_image,review_date,app_category,app_developer,scraper_config,review_date_raw,thumbs_up_count,app_reviews_count,review_created_version
2,com.supercell.clashofclans,"pembaharuan yang membagongkan,sumpah liga nya di ubah dan hadiahnya ituloh yang gak ngotak. udah bagus seperti dulu liga trofinya setiap level dihadiahkan diamond yang sesuai kesulitan nya. ini malah makin tinggi liga ,makin kecil hadiahnya ,hadiahnya cuma 100-200 diamond. perlu diperbaiki seperti dulu lagi,tolong liga dan hadiahnya seperti dulu lagi ,saya sebagai pemain lama dan pemain gratisan ga suka sama pembaharuan sekarang. tolong di gubris admin yang bekerja!!🙏🏼",4.0795274,Clash of Clans,425adccf-8593-4ec8-aaca-c05ff3cb0c48,Joko Karyo,2025-10-21T15:07:10.087623,https://play-lh.googleusercontent.com/a/ACg8ocLDERtQWsjPNshLBTjY7TLV7dpGDUrNplBLPl4euRp2yW3s3Q=mo,2025-10-06T20:37:36,Strategi,Supercell,[object Object],2025-10-06 20:37:36,10,3932873,17.477.0
2,com.supercell.clashofclans,"hmm agak kecewa dengan pembaruan sistem liga, 2x nyerang gak ke baca tetapi kouta serangan berkurang, padahal sinyal bagus ,alhasil saya kehilangan 80 poin liga,tolong kedepannya diperbaiki....",4.0795274,Clash of Clans,be95753c-534f-41e5-9e47-35c507870cb1,Hafid khoirul,2025-10-21T15:07:10.087626,https://play-lh.googleusercontent.com/a-/ALV-UjU3I005imuDJD01GLjDJoTICMASn2fPGV1yUEzoflTzyMKcNSN7,2025-10-18T19:46:10,Strategi,Supercell,[object Object],2025-10-18 19:46:10,0,3932873,17.477.9
3,com.supercell.clashofclans,bagus sering ada pembaruan.. biar makin keren.. tapi untuk yg versi yang belum di perbarui jangan di tutup total.. untuk hp yang ram 2-3..benar benar udah macet total gak bisa di buka aplikasinya.. jadi sedih.. masa beli hp lagi hanya sbuah game..,4.0795274,Clash of Clans,89582029-1f2b-42ac-827e-16b723060b19,Mufid Daiya,2025-10-21T15:07:10.087629,https://play-lh.googleusercontent.com/a/ACg8ocKLbMzZOmX3DFATqZL58FD9wNO_vXroFrlTvbaEyVL8QSOQYQ=mo,2025-10-06T18:26:20,Strategi,Supercell,[object Object],2025-10-06 18:26:20,15,3932873,17.360.32
2,com.supercell.clashofclans,"tolong, ini ketika saya war saya sudah benar benar mengecek 3x sebelum menekan tombol attack, tapi kok pas ku serang base nya berubah, ehh ternyata target yg sudah kupilih malah berubah ke target random entah itu naik atau turun... war clan saya jadi sering kalah gegara ini ya gimana saya di war itu masuk di no urut 3 mulu tapi pas nyerang kok malah turun (th dibawah) atau naik (th diatas) bikin kalah bintang",4.0795274,Clash of Clans,6d4153a3-2663-4aa8-b1db-8d4fbfd667be,Adrianus Galan P,2025-10-21T15:07:10.087632,https://play-lh.googleusercontent.com/a-/ALV-UjW3xsVoFFP4OEWFiPEpH0L-M60QGivYNDSEA5_wKzt8ZA6CX6d_,2025-10-17T19:37:20,Strategi,Supercell,[object Object],2025-10-17 19:37:20,0,3932873,17.477.0
1,com.supercell.clashofclans,"coc sekarang ga seseru dulu kenapa tropy nya harus di ganti padahal itu salah satu keseruan main coc bisa berlomba dapatkan tropy dan adu strategi base dan serang (kalau mau rame lagi ni game kembalikan kaya dulu jangan nambah fitur yang aneh"")",4.0795274,Clash of Clans,8e8b0d8b-5e6f-4c1a-b4f7-219791c7a1ce,MANUSIA lemah,2025-10-21T15:07:10.087635,https://play-lh.googleusercontent.com/a-/ALV-UjWC5YIG0MgJxYnF6AcEMyBxEW08WtDaRn7D5MsyOUqgEokfT-s,2025-10-13T23:58:42,Strategi,Supercell,[object Object],2025-10-13 23:58:42,3,3932873,17.477.9
4,com.supercell.clashofclans,"keren sih, Setelah 5 tahun rehat main Lagi, fiturnya makin banyak dan keren"" . . . engine terbaru e pekok po piye sih?? Long attack arealnya tidak terlihat sama sekali dan jadi gk tau jarak Serangnya, contoh, Cannon cart yang biasanya bisa buat ancurin Meriam malah keburu kena serang meriamnya",4.0795274,Clash of Clans,f73d73fe-3ece-45ff-a586-6c7f1ecb9e45,Fladika Gabriel,2025-10-21T15:07:10.087637,https://play-lh.googleusercontent.com/a-/ALV-UjVUSrx20dS9e6mITiyXLUKWCDLZBIFA8CyhcdO4kNqyQeOZJF0k,2025-10-06T23:14:34,Strategi,Supercell,[object Object],2025-10-06 23:14:34,17,3932873,17.477.0
1,com.supercell.clashofclans,"masalah desa malam yang sistem nya tidak masuk akal. seperti, menang bertambah 1 trofi dan kalah -100 trofi .sangat bodoh sekali jika kita bermain hanya untuk melihat desa di serang oleh 5 player sekaligus bahkan bisa lebih.",4.0795274,Clash of Clans,871e77e5-8bb3-466e-bfff-18aeaa260e25,Fikri,2025-10-21T15:07:10.087640,https://play-lh.googleusercontent.com/a-/ALV-UjVIVYHccF5J1rlC3QPYlC4lm1no4miZGx-QACn3edzRMjKSQJU,2025-10-18T00:40:55,Strategi,Supercell,[object Object],2025-10-18 00:40:55,0,3932873,17.477.9
5,com.supercell.clashofclans,"hei supercell, gw pake wifi bagus, tapi tetap aja ngulang game bahkan harus log in akun dari awal lagi... sebenarnya ada masalah apasih? padahal syarat minimum gamenya lebih dari itu, tapi tetap dipaksa login ulang, untung akun udh masuk ke log in supercell",4.0795274,Clash of Clans,21553036-2b91-4242-b5f2-3ea2a344574c,Fathir Raya Santoso,2025-10-21T15:07:10.087642,https://play-lh.googleusercontent.com/a-/ALV-UjVssG-5lg9XH5BVZEc81wyYBZ_8ATRtJ6W22s0BxUn8m9nNS20,2025-08-27T16:36:01,Strategi,Supercell,[object Object],2025-08-27 16:36:01,114,3932873,17.360.28
1,com.supercell.clashofclans,"masa sesudah update malah tambah parah, setelah selesai perang liga klan pas mau membagi hasil medali liga malah ndak bisa. Jujur saya lama-lama kecewa sama nih game,padahal main dari tahun 2017. Tolong diperbaiki lagi nanti kalau sudah diperbaiki saya berikan bintang 5",4.0795274,Clash of Clans,db146a28-717e-4ce7-827c-74b7d4024a5a,Miftahul Afriza,2025-10-21T15:07:10.087645,https://play-lh.googleusercontent.com/a-/ALV-UjX45gdE4iKSPvKOYcFQyiEjlTFPkCb3a07TyXtjLDJ-KJ0a4tt0,2025-10-10T20:27:28,Strategi,Supercell,[object Object],2025-10-10 20:27:28,0,3932873,17.477.0
5,com.supercell.clashofclans,"Mohon kedepanya bisa beli obstacle , Jadi nanti di lihat dari akun pertama mainnya . Contoh : Akun dari 2015 bisa beli obstacle di tahun itu sampai tahun sekarang dia main , di beli nya pake gems juga ga apa2 . Tolong...!! soalnya saya dulu main di tahun 2015 sampai sekarang , merasa KECEWA , kenapa dulu di buang obstacle nya , ga tau bakal seperti sekarang ada skop buat mindahinnya . TERIMAKASIH !",4.0795274,Clash of Clans,a72d72ed-b1ab-4e04-a8a7-19eced7766ba,Padud,2025-10-21T15:07:10.087647,https://play-lh.googleusercontent.com/a-/ALV-UjU829EwvHg8YkLEEKkQtR85KimeJ_Yw2vVXgkr-MLqYBp9H1dPR,2025-10-14T13:40:57,Strategi,Supercell,[object Object],2025-10-14 13:40:57,3,3932873,17.477.9
4,com.supercell.clashofclans,"klo bisa kaya dulu lagi bisa pindah akun lain dengan mudah, tidak seperti sekarang pindah akun ribet saya yg punya 3 akun sudah tidak bisa pindah akun yg lain, perbaiki masalah putus permainan pas sinyal sedang tidak stabil, sangat menggangu ketika sedang attack war, klo bisa saat sedang sinyal jelek masih bisa main tanpa mengulang game.",4.0795274,Clash of Clans,4800d731-2a97-4a46-993b-0fbdb021ce4b,Hartono Hartono,2025-10-21T15:07:10.087650,https://play-lh.googleusercontent.com/a-/ALV-UjVkDGUhugGGh2iKv6ZzetRXvUH6YUqT9y2spnKIBFAfB-iEm0s,2025-09-20T18:46:09,Strategi,Supercell,[object Object],2025-09-20 18:46:09,68,3932873,17.360.36
5,com.supercell.clashofclans,"Hallo supercell,saya cuma mau kasih saran dan sangat pengen saya nantikan yaitu adanya fitur perang klan yang berisi anggota clan sendiri, supaya kita bisa mengasah kemampuan anggota clan, terutama di mode sulit.pastinya itu sangat membantu buat pertumbuhan clan dan anggota2nya, sama Adain fitur supaya kita dapat mengirim hadiah sama teman berupa gold pass Tampa harus ribet menggunakan id, sama seperti game lain. dan pembayaran melalui si pengirim...terima kasih..",4.0795274,Clash of Clans,9d2838cb-2485-4896-a5f8-c2eedd21bc52,Supi Lafau,2025-10-21T15:07:10.087652,https://play-lh.googleusercontent.com/a/ACg8ocKcTZBKRrWp6O4SSRiwAuuAbgkYLqUoOrQ8XUZv9fzQv0kvfg=mo,2025-10-06T16:30:40,Strategi,Supercell,[object Object],2025-10-06 16:30:40,0,3932873,17.477.0
1,com.supercell.clashofclans,"Halo SUPERCELL! 👋 Saya mengalami force close saat setiap hendak login pada update yang terbaru ini. Sebelum update, Saya jarang sekali mengalami masalah force close seperti ini. Bahkan sampai sekarang, Saya belum merasakan bermain di update yang terbaru ini 😑",4.0795274,Clash of Clans,6c9f199e-0ee4-4228-90de-508eaeda46e8,Tegar,2025-10-21T15:07:10.087655,https://play-lh.googleusercontent.com/a-/ALV-UjU9mZdnk7avR5J0LWfBR36W4xUgX6sLhou7nYxI-vVtif5BAbS1,2025-10-11T17:21:17,Strategi,Supercell,[object Object],2025-10-11 17:21:17,1,3932873,17.477.0
3,com.supercell.clashofclans,"semua sudah bagus setelah update,cuman satu hal yang mengganggu hilang nya peringkat trophy,profil jadi kelihatan kopong kasihan yg ga nyampe titan/legenda,yang cuma stuck di champion profilnya kopong banget,gausah hapus napa biar jadi kenangan enak juga diliat nya.",4.0795274,Clash of Clans,4039b9bb-cf05-4d80-8c77-4ffa64065093,Andika,2025-10-21T15:07:10.087658,https://play-lh.googleusercontent.com/a-/ALV-UjVLD7Yayd1tnEVebp3tiuys9U9OeYMiu65Rws_ZnmufM5oesn-5,2025-10-06T18:30:30,Strategi,Supercell,[object Object],2025-10-06 18:30:30,1,3932873,17.477.0
5,com.supercell.clashofclans,"tolong supercell untuk latar yang bisa zoom out animasi nya jangan di hilangkan ketika sudah membeli latar nya, supaya jika yang sudah punya latar zoom out bisa merasakan sensasi latar zoom out yang bisa zoom out sendiri secara otomatis ketika sudah login ke game atau semacamnya tolong supercell perbaiki masalah ini mohon bantuannya🙏🙏🙏",4.0795274,Clash of Clans,935141e2-c2cd-43e9-aa8b-7c264719331a,Galih Anugrah Putra Firdaus,2025-10-21T15:07:10.087660,https://play-lh.googleusercontent.com/a-/ALV-UjV6EWV9oR26O15DfWoNuh-qrgcsci-HOeXs1c09qf-LEZLHQMjs,2025-10-09T20:05:21,Strategi,Supercell,[object Object],2025-10-09 20:05:21,1,3932873,17.477.0
2,com.supercell.clashofclans,"Sebenarnya bagus, cuman kurang optimal jaringan bagus, cek kecepatan jaringan ok, 50mbps tapi ko lag sih? Putus sambungan, terus ada ikok wifi(menandakan jaringan lag) ini game bagus cuman kalo habis uptade ga stabil kurang optimal, jaringan bagus malah keluar gara gara lag",4.0795274,Clash of Clans,c947f9d8-75f4-43d9-bb6d-a0bdf551b9ff,Yosafat Daniel,2025-10-21T15:07:10.087663,https://play-lh.googleusercontent.com/a-/ALV-UjW0fqiMiOJ5DQ65qj0WEd5RAEatd2vuVp4sxifZ6hX82c8IFXts,2025-09-26T14:59:27,Strategi,Supercell,[object Object],2025-09-26 14:59:27,85,3932873,17.360.42
1,com.supercell.clashofclans,"banyak pembaruan, gak nyampe 1 Minggu udah pembaruan lagi, pantes aj peminatnya kurang, tlong dong game in enak buat nyantai, tapi minusnya slalu update terus, sekedar masukan.",4.0795274,Clash of Clans,68df27d7-ad87-46e9-b3c2-38966d1564b3,Hadi Muksin,2025-10-21T15:07:10.087666,https://play-lh.googleusercontent.com/a-/ALV-UjXU4jO_-W60QYTbsnlw_5_wiIX6Iu34BlLcNYTQN-eLhhhHinQ,2025-10-15T18:50:26,Strategi,Supercell,[object Object],2025-10-15 18:50:26,0,3932873,17.477.0
1,com.supercell.clashofclans,"COC KU RUSAK BANG!!!? Siapa yang CoC-nya Crash, Skin Hilang, Nemu Bug, Ketutup Sendiri setelah update liga yang baru? Yak chief, ini emang masalah klasik ketika cос update sistem besar, pasti akan ada bug & error seperti ini, solusinya? cukup bersabar dan tunggu, tidak ada program yang bisa selamat dari Bug, jadi tunggu aja karena sekarang Tim SUPERCELL lagi berusaha keras untuk memperbaikinya. Bagaimana cara biar cepet selesai? Silahkan berkomentar dengan bug/masalah apa yang kamu temukan d",4.0795274,Clash of Clans,ccd69528-3a55-4024-a16a-3301720981d7,Ahmad Yunita,2025-10-21T15:07:10.087668,https://play-lh.googleusercontent.com/a-/ALV-UjVnJlDtp0pvXy_-KSKAtVEuYoLOUxh9shLA918Oq4f3OKiHBBK0,2025-10-07T02:11:10,Strategi,Supercell,[object Object],2025-10-07 02:11:10,15,3932873,17.477.0
5,com.supercell.clashofclans,"+- seminggu relase uograde, semua akun coc ku, gak bisa optimal main, karena sering putus koneksi , jadi kesel bgt rasanya. kita pakai wifi tentunya. untuk buka app larn, gak pernah ada masalah. intinya smenjak seminggu ini seolah berat bgt",4.0795274,Clash of Clans,7eb9281c-c189-4ce8-8932-053808dfbf60,Hary_anto,2025-10-21T15:07:10.087671,https://play-lh.googleusercontent.com/a-/ALV-UjWt6zycbvpGMNN_pDuS5qua9SD4bMed0j3aP0yyDsiR3g7tFIk8,2025-10-12T19:29:03,Strategi,Supercell,[object Object],2025-10-12 19:29:03,2,3932873,17.477.0
4,com.supercell.clashofclans,"coc kenapa pas main keluar mulu ? padahal.sinyal bagus aman kenceng ,pas sebelum di update lancar aman , sesudah di update keluar terus , jadi waswas pas war , kalo.kaya gitu boleh dong kalo kita war masih bisa meneruskan apa yanh tadi.di serang ada jeda .",4.0795274,Clash of Clans,c276223a-92f7-4ed7-809d-217f1c040d9c,Abdul Rahman,2025-10-21T15:07:10.087674,https://play-lh.googleusercontent.com/a-/ALV-UjUIvjB3raPntEb5IIiy3dl8eld5C0LSXx9qs5CfyUZUODkMfAE,2025-10-07T11:53:42,Strategi,Supercell,[object Object],2025-10-07 11:53:42,14,3932873,17.477.0
5,com.supercell.clashofclans,"Seteleh sekian lamanya nggk main coc , sekali nyoba main lagi pake akun yg dulu , sudah banyak update yg lebih bagus dari sebelumnya , makin seru buat main disaat waktu luang , tapi ada kendala lain seperti jaringan kurang bagus , pake wifi makin parah , pake data ngabisinnya cepet banget main cuma semingguan sudah ngabisin 6,6GB , nggk tau ini bug atau gimana , tolong pihak supercell diperbaiki lebih lanjut biar nggk ada para pemain yg resah karena masalah ini ..",4.0795274,Clash of Clans,db8e8aaa-7a33-4497-9c72-487b9805221d,Jack 22,2025-10-21T15:07:10.087677,https://play-lh.googleusercontent.com/a/ACg8ocKWDAR5L-lY_epgjixHU-mzWgbBgRDh8ULU2unUQU8jCwAC2w=mo,2025-08-11T21:48:27,Strategi,Supercell,[object Object],2025-08-11 21:48:27,75,3932873,17.360.28
5,com.supercell.clashofclans,"hi it's 7/9/25. skrg klo yg kehilangan sinyal saat war pertempuran tukang dan multipemain, itu otomatis dilanjutin sm bot kok. jd ga bakal tu turun tropi. I love this game, but tolong dong waktu upgrade yg pakai tukang atau laboratorium dipersingkat waktunya. it's so long to waiting. sekarang juga masih bug saat ganti akun tb² ada tulisan 'hubungkan koneksi, dan sejenisnya' pdhl kuota masih banyak. sampe reinstall nih game",4.0795274,Clash of Clans,ec9c9e64-3ccb-4cf6-87a3-9c8651382cce,reni,2025-10-21T15:07:10.087679,https://play-lh.googleusercontent.com/a/ACg8ocJN1mynO4c2abI-F3aa7s0jKTSvNvmaZ5R2EyYgOviq_T2GdA=mo,2025-09-07T22:07:28,Strategi,Supercell,[object Object],2025-09-07 22:07:28,270,3932873,17.360.36
5,com.supercell.clashofclans,"sudah memainkan game ini hampir 8tahun,game yang sangat bagus untuk keseluruhannya, menurutku hero yang sedang diup bisa dipakai buat menyerang soalnya th atas kalau tidak ada hero itu sangat menyusahkan apalagi hero level tinggi upgradenya bisa sampai 1minggu lebih itu untuk satu level dan untuk mencari mineral agar dipermudah lagi itu saja dari aku",4.0795274,Clash of Clans,a78d85c4-f60c-40dd-90a6-32a79051691c,Yusron Kurniawan,2025-10-21T15:07:10.087682,https://play-lh.googleusercontent.com/a/ACg8ocIUwECiBFNl90RIO0CRFG_QVnw3lQMi_d1l9JfBBUY1lVOZLw=mo,2025-09-13T15:26:08,Strategi,Supercell,[object Object],2025-09-13 15:26:08,240,3932873,17.360.36
5,com.supercell.clashofclans,"maunya apasih ini game, wifi udah lancar, bagus, tapi masih aja koneksi terputus, ini gua kasih B5 karna biar bisa muncul paling atas, ayolah supercell perbaiki kualitas jaringan nya, gua udah beberapa kali waktu nyerang selalu koneksi terputus pas baru mulai, alhasil tropy gua banyak yang minus lah, maunya koneksi yg gimana si, gajelas bangett",4.0795274,Clash of Clans,309e91a0-06cd-42ba-9dcd-511ff8940e63,andhiks anti sengkuni,2025-10-21T15:07:10.087685,https://play-lh.googleusercontent.com/a-/ALV-UjWp_pOk6_zPIlIKoG7eCytZ73gPO2hDJ9I4z9M1VSsAsJCqT0eC,2025-08-13T19:19:24,Strategi,Supercell,[object Object],2025-08-13 19:19:24,1029,3932873,17.360.28
2,com.supercell.clashofclans,"update versi terbaru ini saya merasa tidak bagus dimana tropy nya di hilangkan padahal main coc itu mengejar tropy Lebi seru kok malah tropy nya di hilangkan, ga masuk akal ni game lama lama,tolong untuk tropy nya di kembalikan seperti biasa atau kualitas game nya akan menurun karena tidak seru lagi.",4.0795274,Clash of Clans,692a1b04-455b-4d53-a9e2-cfdaa71347fb,Ngolu Aritonang,2025-10-21T15:07:10.087687,https://play-lh.googleusercontent.com/a/ACg8ocJaqGIsLKbKfxmWX6p9XrT8aVSfnJNwRsqFd_b727DyjmHpPA=mo,2025-10-06T23:17:12,Strategi,Supercell,[object Object],2025-10-06 23:17:12,4,3932873,17.477.0
1,com.supercell.clashofclans,"saat ingin menyerang malah koneksi tidak stabil, yang menyebabkan memuat ulang game, sehingga sebelum menyelesaikan sebuah serangan dalam game, tetapi serangan tersebut tidak bisa dilanjutkan, sehingga membuat kerugian terhadap player. TERUNTUK PIHAK DEVELOPER, SAYA MOHON KALIAN SEGERA MEMPERBAIKI SISTEM CACAD INI, DENGAN SEGALA HORMAT DARI SAYA, SEKALI LAGI SAYA MEMINTA TOLONG UNTUK SEGERA DIPERBAIKI.",4.0795274,Clash of Clans,043933cd-da2f-4113-8cb5-34ed07240e92,Wildan Salam,2025-10-21T15:07:10.087709,https://play-lh.googleusercontent.com/a-/ALV-UjVxg23DvVtN-YcH5EfU56AiFwH4-YIjR1ob_CiDObOOREEcH0eW,2025-09-19T17:21:22,Strategi,Supercell,[object Object],2025-09-19 17:21:22,739,3932873,17.360.36
5,com.supercell.clashofclans,"Sebaiknya ada bonus medali untuk 3 atau 5 player terbaik di war liga, meskipun clan tidak mencapai posisi teratas, namun palyer dgn kerusakan terbanyak, penyerangan terbaik dan bintang terbanyak, harus mendapat apresiasi.",4.0795274,Clash of Clans,18402485-8605-4bc3-b133-4f54ea595c5e,Ampank Irvan,2025-10-21T15:07:10.087712,https://play-lh.googleusercontent.com/a-/ALV-UjUl1jSgGGePgcHxomcI38bwWrVQ-mCEtMa8alF9mMdMXu2A31Fb,2025-10-09T11:14:37,Strategi,Supercell,[object Object],2025-10-09 11:14:37,0,3932873,17.477.0
5,com.supercell.clashofclans,"game nya sangat bagus sekali, tapi satu yang semua player menjadi kesal adalah ketika saat sedang menyerang base tiba tiba terjadi disconnect/jaringan terputus... saya harap developer segera menangani hal tesebut agar performa Gameplay menjadi lebih efisien dan menyenangkan 🔥",4.0795274,Clash of Clans,1ab967a2-7ac6-4656-9b03-1c3d44137288,arjun Maulana,2025-10-21T15:07:10.087715,https://play-lh.googleusercontent.com/a/ACg8ocKd3OA7akwU-q1Y82eFM5jRSgxRxsKlCr5m3CXxNeV41hdiIg=mo,2025-09-08T19:47:25,Strategi,Supercell,[object Object],2025-09-08 19:47:25,793,3932873,17.360.36
4,com.supercell.clashofclans,"game nya seru, santai juga tapi kalo boleh saran nih, adain roomcht pribadi bukan cuman di grup gitu ngobrol nya, apalgi ada fitur tambah teman tpi ga bisa komunikasi mana udah beda guild nya lagi. jdi sayang aja gitu menurut ku",4.0795274,Clash of Clans,4a247747-e747-4265-8593-424dd933c640,Wndaraa Rhm,2025-10-21T15:07:10.087718,https://play-lh.googleusercontent.com/a/ACg8ocICSYrQBr29jFX4AwBhpso_37_yA19U2bLUCfcI_867hwYHEw=mo,2025-10-16T13:38:29,Strategi,Supercell,[object Object],2025-10-16 13:38:29,0,3932873,17.477.9
1,com.supercell.clashofclans,tolong lah pihak Clash of Clans pebaiki lagi udah dua minggu saya nunggu belom ilang juga bug login udah saya udah restart game berkali kali masih saja ngebug udah di coba uninstall dulu masih sama juga tolong lah cepat perbaiki bug nya saya udah kangen pengen main woiyy lah,4.0795274,Clash of Clans,e3ae72f1-3262-4db1-a6b8-db9fb3525ba7,Jamal Ludin,2025-10-21T15:07:10.087720,https://play-lh.googleusercontent.com/a/ACg8ocJlF61VfuX46LN8b6uKHd5udguFxGF5N9nvYbKZUAJ3x0joJg=mo,2025-10-18T19:50:55,Strategi,Supercell,[object Object],2025-10-18 19:50:55,0,3932873,17.477.9
1,com.supercell.clashofclans,"tolong secepatnya perbaiki bug ini, saya baru saja update dan jika saya buka profil saya game nya langsung keluar sendiri (for close) dan saat saya menyerang dan mengeluarkan archer queen juga sama langsung keluar sendiri ( for close) tolong secepatnya di perbaiki, saya tidak bisa main game nya",4.0795274,Clash of Clans,bae90d14-7b5e-4927-801e-9f7fb32e736b,Muklis 668,2025-10-21T15:07:10.087723,https://play-lh.googleusercontent.com/a-/ALV-UjWC22EqRudfsZrZZorKEgxgGLVAQZlcdIHn-b5epmMo6nxx-UwF,2025-10-06T18:03:43,Strategi,Supercell,[object Object],2025-10-06 18:03:43,16,3932873,17.477.0
1,com.supercell.clashofclans,"saya kasih bintang 1 dulu , menurut saya adain bangunan pengeboran material biar cepet buat up gear epic soalnya jika mengandalkan war ataupun bonus bintang multi pemain itu sangat lama dan satu lagi kalau bisa ketika kita lagi up hero ,hero nya masih bisa kita gunakan untuk war karna apa? saya pengen ikut war buat dapatin material buat up gear tapi hero saya lagi di up jadinya saya ga ikutan war.semoga saran saya ini di terima dengan baik, makasih clasher...",4.0795274,Clash of Clans,f1381906-686d-4ec0-9126-ee5d32c1a622,MAKMUR GAMING,2025-10-21T15:07:10.087725,https://play-lh.googleusercontent.com/a-/ALV-UjXKNiDhXHrgkhF1oo0GK0lITVUwDjZG6SdKqve0_YFULvZGiy8,2025-09-19T19:21:23,Strategi,Supercell,[object Object],2025-09-19 19:21:23,38,3932873,17.360.36
5,com.supercell.clashofclans,gem begitu terkenal.. bisa digunakan untuk alat tukar dan pembelian pada game.. alangkah baiknya apabila gem dijadikan COIN BLOCK CAIN.. sehingga akan banyak menarik peminat pemain baru.. bermain sambil menambang.. mengingat dahulu 2008 bitcoin juga hanyalah alat tukar dalam game... indah kan...???,4.0795274,Clash of Clans,c9c998e0-5bbd-4e79-9765-afc5d3c66c52,Khoirul Anam,2025-10-21T15:07:10.087728,https://play-lh.googleusercontent.com/a-/ALV-UjXNIzK4yAEJSCYkGjbvZ1EthpXoJ7OqZUp9J1rm6YVPU0QASzuD,2025-10-10T13:33:56,Strategi,Supercell,[object Object],2025-10-10 13:33:56,0,3932873,17.477.0
3,com.supercell.clashofclans,Ni knp gamenya crash pas mau login.. Layarnya item... Udh ulang berkali kali masih aja kek gini... Tolonglah fixx bug kek gini. new note*oklah udah fix yg layar hitamnya tapi masih kendala sinyal maksa stabil mulu,4.0795274,Clash of Clans,fc3787b3-bb4f-4c5f-85cf-614e5f633c8d,Berkah Hidayat,2025-10-21T15:07:10.087730,https://play-lh.googleusercontent.com/a-/ALV-UjWzjutGh3ieIlgQW6i1UlSTWODyA_O3GawqN0hFvemmYYbtaxRs,2025-10-16T09:11:32,Strategi,Supercell,[object Object],2025-10-16 09:11:32,3,3932873,17.477.9
5,com.supercell.clashofclans,"Halo Dev. ini kok setelah update bug forced close tiap buka profil,tab pahlawan,atau tab tentara, dan jiga waktu nyerang langsung gamenya close sendiri. tolong supercell diperbaiki secepatnya bug ini karena sangat meresahkan apalagi sekarang oagi CWL Tolong min aku gak bisa ikut war kalo gini.",4.0795274,Clash of Clans,563625de-156c-4662-992b-646dfbda1a62,Indra Kana,2025-10-21T15:07:10.087733,https://play-lh.googleusercontent.com/a-/ALV-UjUmJWpMk7elPuiLMeQwkIRrxi6vFwLRQzu7iRXgq2KfzzH2N8ow,2025-10-06T17:55:06,Strategi,Supercell,[object Object],2025-10-06 17:55:06,2,3932873,17.477.0
3,com.supercell.clashofclans,"ini kenapa setelah pembaruan ga bisa di buka sama sekali ? sudah aku coba hapus cache, hapus data, bahkan uninstal, masih aja gabisa di buka, mana lagi war klan . gimana sih. pokoknya aku tunggu dari sekarang 1×24 jam kalau masih belum bisa juga, ga bakal lagi pake apk game ini lagi !.",4.0795274,Clash of Clans,cc71b38e-56c6-436f-bf49-5ce9633e4aa8,Deva Andrian,2025-10-21T15:07:10.087736,https://play-lh.googleusercontent.com/a/ACg8ocJkWjqwB1jyJnHv9nJcpKfewO5fpzU4tW-0B0lvbQusoRUhTg=mo,2025-10-08T06:25:15,Strategi,Supercell,[object Object],2025-10-08 06:25:15,1,3932873,17.477.0
1,com.supercell.clashofclans,banyak bug terus pas nyerang lag terus padahal sinyal lagi kondusif terus pas turnamen penyerangan gak sengaja mencet serang gak ada tanda tidak jadi sekali lagi gak ada tanda tidak jadi terus pas menyerang tiba-tiba ada tanda coba lagi masuk terus pas masuk kembali serangan nya gak bintang 3 padahal tadi pas nyerang 3 ayo di update. ayo kompensasi itu akun ku @kegel jangan lupa,4.0795274,Clash of Clans,20c54064-92d7-4a61-91af-aeb6e5fcf012,Astian Dwi purwoko,2025-10-21T15:07:10.087739,https://play-lh.googleusercontent.com/a-/ALV-UjWKaIodGTH9Bvk19_ZA4hQDqeO1n5FiMdnJcXd5cXZvucSQBO8,2025-10-12T19:26:26,Strategi,Supercell,[object Object],2025-10-12 19:26:26,0,3932873,17.477.0
1,com.supercell.clashofclans,"kepada yth supercell,saya mengalami masalah pada game coc ,saya tidak bisa login walaupun sudah mengunduh ulang dan menghapus cache di apk coc,mohon segera diperbaiki secepatnya terimakasih.",4.0795274,Clash of Clans,6acb09e7-dcb9-40fb-92a2-86d706e82388,Rijal Sukabumi,2025-10-21T15:07:10.087741,https://play-lh.googleusercontent.com/a/ACg8ocKp3GyOXlQXcmIdaRbvEJyx7MIIfGBI1PAYYe5FhbSzPO21aw=mo,2025-10-06T23:25:17,Strategi,Supercell,[object Object],2025-10-06 23:25:17,13,3932873,17.477.0
5,com.supercell.clashofclans,"sebagai hiburan dan tantangan bermain strategi menyenangkan & menghibur, dlm adu ketangkasan atur strategi wars. hanya saat mencari lawan terkadang level TH/BK tak yg muncul 2 tingkat lbh tinggi, se-tdk-nya 1 tingkat diatasnya jk itu yg muncul kalau dibawahnya kan sdh jarang² muncul. hanya sekedar saran••• Tips agar CoC tdk hilang, ini pengalaman sy, Spek HP minim sekali setiap penuh sy uninstall itu CoC, dg tdk menghapus data, berkali-kali install ulang kbl ke TH (Balai Kota) yg tlh sy bangun",4.0795274,Clash of Clans,48368daa-6ded-40f9-8d2c-f7911975f29d,Hariyanto (hari),2025-10-21T15:07:10.087744,https://play-lh.googleusercontent.com/a-/ALV-UjVH1itywKAG7ePwv0pQPf7g2JM3KVQEhOKZPxXMMejCxSjHIKGl,2025-08-09T15:40:14,Strategi,Supercell,[object Object],2025-08-09 15:40:14,267,3932873,17.360.28
