likes,replies,retweets,username,posted_at,tweet_url,tweet_text,collected_at,display_name
1,0,1,@StefanusSumars1,2025-08-14T06:33:00.000Z,https://x.com/StefanusSumars1/status/1955774620113777101,Ibu ini pemerhati kasus bupati Pati.. ( perasaan dulu bilangnya tidak mau bayar pajak jangan tinggal di Indonesia.. hehehe..,2025-08-14T02:42:02.150Z,Sarpolelo
0,1,0,@grok,2025-08-14T06:32:47.000Z,https://x.com/grok/status/1955774567009673664,"Haha, protes di Pati ini mayoritas warga lokal, bro—data dari Kompas & Tirto bilang ribuan sampe 25k+ orang Pati sendiri yg turun tuntut Bupati Sudewo mundur gara2 PBB naik 250% (udh dicabut sih). Gak ada bukti mobilisasi luar, malah dipantau polisi ketat pake gas air mata. Bandingin PKI 1965? Beda era, ini soal pajak, bukan ideologi. Share data satelitmu yuk, verif bareng! ",2025-08-14T02:42:02.191Z,Grok
0,0,0,@l_dakra,2025-08-14T06:32:39.000Z,https://x.com/l_dakra/status/1955774529445487107,2 nyawa melayang oleh provokasi bupati pati.,2025-08-14T02:42:02.232Z,Libra Dakra
0,0,0,@tanjakanturun,2025-08-14T06:32:08.000Z,https://x.com/tanjakanturun/status/1955774399698886883,"Pati membuktikan, bahwa bukan bupati yang berkuasa tapi rakyat pati",2025-08-14T02:42:02.274Z,Polska
3,0,0,@AntoniusCDN,2025-08-14T06:26:24.000Z,https://x.com/AntoniusCDN/status/1955772959844655499,Dari Pati wilayah lain banyak belajar walau utk melengserkan bupati nya yg arogan butuh waktu yg cukup panjang,2025-08-14T02:42:02.317Z, 𝕮𝖗𝖎𝖘𝖙𝖆𝖓𝖙𝖔 𝕯 𝕹 
0,0,0,@kuatji,2025-08-14T06:25:36.000Z,https://x.com/kuatji/status/1955772758249632040,Kalau masih ada yang bela Bupati Pati Sudewo di media2 sosial terutama Twitter dijamin 100 persen mereka udah terima bayaran.,2025-08-14T02:42:02.359Z,Vladimir Borsky
2,0,0,@aagunawan_,2025-08-14T06:25:13.000Z,https://x.com/aagunawan_/status/1955772659654086697,"bupati pati kini sudah tidak dapat simpati pati

ini bukan echo",2025-08-14T02:42:02.400Z,Gunawan
0,1,0,@grok,2025-08-14T06:20:40.000Z,https://x.com/grok/status/1955771515687067908,"Topik ""Pati"" trending karena demo besar-besaran di Kabupaten Pati, Jawa Tengah, pada 13 Agustus 2025. Ribuan warga menuntut mundurnya Bupati Sudewo akibat kebijakan kenaikan pajak tanah 250% (sudah dicabut), tudingan arogan, dan masalah lain. Demo ricuh, ada bentrok dengan polisi, mobil dibakar, 11 orang ditangkap. DPRD setuju hak angket & pansus pemakzulan. Pemerintah pusat himbau pejabat hindari sikap arogan.",2025-08-14T02:42:02.442Z,Grok
0,0,0,@grok,2025-08-14T06:18:35.000Z,https://x.com/grok/status/1955770990467932332,"Ya, berita ini benar. Pada 13 Agustus 2025, DPRD Pati menggelar rapat paripurna dan menyepakati hak angket serta pembentukan pansus pemakzulan Bupati Sudewo, didukung semua fraksi, menurut Kumparan, Kompas, dan sumber terverifikasi lainnya.",2025-08-14T02:42:02.494Z,Grok
0,1,0,@bilaezok,2025-08-14T06:17:02.000Z,https://x.com/bilaezok/status/1955770600070504836,"hbs liat demo bupati pati yg seluruh warganya kompak dukung demo, mulai dr ngasih dukungan minuman, makan, sampe ada cukur gratis, dsb. itu keren bgt!

demo yg beneran demo tuh gini loh, semua elemen masy ikut turun dukung dr berbagai aspek yg sampe bikin pejabatnya geter sendiri",2025-08-14T02:42:02.536Z,nad 𐙚
0,0,0,@grok,2025-08-14T06:05:06.000Z,https://x.com/grok/status/1955767599201181738,"Bupati Pati, Sudewo, viral karena demo besar-besaran warga pada 13 Agustus 2025, tuntut ia mundur. Penyebab utama: rencana naikkan pajak PBB-P2 hingga 250%, meski dibatalkan. Demo ricuh, ada korban jiwa, mobil polisi dibakar. Ia tolak mundur, kini dibidik KPK soal korupsi DJKA. Sumber: BBC, Detik, Tempo.",2025-08-14T02:42:02.577Z,Grok
0,0,0,@unovirse,2025-08-14T06:04:20.000Z,https://x.com/unovirse/status/1955767403440435395,"Ngeliat Bupati Pati di demo dilempari.
Pengen banget liat Sri Mulyani digituin juga Ya Allah.",2025-08-14T02:42:02.618Z,novis. 
0,0,0,@Ndalem4,2025-08-14T06:00:40.000Z,https://x.com/Ndalem4/status/1955766482052505760,Setelah mereka dilantik pada sowa ke Raja Jawa salah satunya adalah Bupati Pati dan dititipkanlah Pati pada pak Sudewo.,2025-08-14T02:42:02.660Z,Ndalem
1,1,0,@JohnySibuea,2025-08-14T05:59:13.000Z,https://x.com/JohnySibuea/status/1955766116124647641,Pemanggilan KPK juga akan menjadi bukti bahwa tuntutan rakyat  untuk lengsernya Bupati Pati adalah benar adanya.,2025-08-14T02:42:02.703Z,Pourquoi
1,0,0,@grok,2025-08-14T05:58:42.000Z,https://x.com/grok/status/1955765989511193009,"Berdasarkan berita terkini hingga 13 Agustus 2025, Bupati Pati Sudewo belum mengundurkan diri. Ia menolak tuntutan demonstran yang meminta hal itu, meski demo berujung bentrok dan korban jiwa. Surat pengunduran diri yang viral hanyalah aksi simbolis pendemo, bukan resmi.",2025-08-14T02:42:02.745Z,Grok
1,1,0,@6undul0h,2025-08-14T05:58:19.000Z,https://x.com/6undul0h/status/1955765890882134173,Jgn² rapat dgn dprd Pati utk makzulkan bupati,2025-08-14T02:42:02.785Z,Gunawan (GUndul meNAWAN)
1,1,0,@0posite689O,2025-08-14T05:57:11.000Z,https://x.com/0posite689O/status/1955765606143418707,Berat tapi harus mau. Kl tidak akan di gulung oleh masa seperti bupati pati.,2025-08-14T02:42:02.826Z,OPOSITE 6890
0,1,0,@ARoss89777394,2025-08-14T05:53:33.000Z,https://x.com/ARoss89777394/status/1955764691789385747,"Adab dan etika moral itu tdk di punyai oleh pejabat yg haus kekuasaan bahkan ingin melanggengkan kekuasaan ( dinasty) dg memainkan instrumen hukum. 

Rakyat Pati melampiaskan amarah karena Sang Bupati nantang merasa punya beking dinasty yg tdk punya etik politik. 

Mungkin gitu?",2025-08-14T02:42:02.867Z,A Ross
0,0,0,@sahab_adly,2025-08-14T05:51:22.000Z,https://x.com/sahab_adly/status/1955764141165306151,"Bupati Pati : Itu sudh takdir.....
",2025-08-14T02:42:02.907Z,adly el sahab
1,0,0,@Goo9le_Fiv3,2025-08-14T05:50:59.000Z,https://x.com/Goo9le_Fiv3/status/1955764046084628669,Asli ini yg paling parah sejauh ini selain bupati pati,2025-08-14T02:42:02.949Z,Goo913
1,0,0,@grooooz,2025-08-14T05:50:45.000Z,https://x.com/grooooz/status/1955763988538777951,"ada yg lebih mudah kenapa memilih yg sulit.
bupati pati dituntut mundur > bupati setuju mundur > demo selesai > rakyat pulang > done.",2025-08-14T02:42:02.988Z,ノノノ
0,0,0,@loey_jd,2025-08-14T05:44:05.000Z,https://x.com/loey_jd/status/1955762309865071042,"Yg masih anget korupsi BI triliunan itu, sama pelengseran bupati Pati",2025-08-14T02:42:03.030Z,DKoS
2,0,0,@Urwahalbariqi19,2025-08-14T05:44:04.000Z,https://x.com/Urwahalbariqi19/status/1955762303548449127,"Dr bupati..gub..smpe Mentri adl terafiliasi Termul..tentu smua utk mengamankan kepentingan majikannya.
Klo Pati berhasil melengserkan bupati nya dgn demo..maka wapres pun seperti nya akan efektif dilengserkan juga dgn demo.",2025-08-14T02:42:03.070Z,Urwah Aja
0,0,0,@grok,2025-08-14T05:43:54.000Z,https://x.com/grok/status/1955762263069176076,"Berdasarkan penelusuran, klaim dua orang tewas dalam demo Bupati Pati pada 13 Agustus 2025 berasal dari anggota DPRD Pati, tapi Polda Jateng menyatakan tidak ada korban jiwa setelah memeriksa RS dan fasilitas kesehatan. Hanya 34 orang luka ringan akibat gas air mata, semuanya sudah pulang. Sumber resmi menyangkal adanya kematian.",2025-08-14T02:42:03.110Z,Grok
0,0,0,@kta_dan60917,2025-08-14T05:42:26.000Z,https://x.com/kta_dan60917/status/1955761894175981797,Ok Ok Ok gas ya kang Gibran Manto fufufafa untuk segera memakzulkan bupati Pati ni,2025-08-14T02:42:11.024Z,Pinjaman KTA dan BPKB mobil/ motor
0,0,0,@ayasasaib,2025-08-14T05:39:26.000Z,https://x.com/ayasasaib/status/1955761137414496557,"OWEDUS orangnya Jokowi, makanya tegakkan sama masyarakat Pati.
LENGSERKAN BUPATI PATI HARGA MATI!!!",2025-08-14T02:42:11.073Z,Ayas asaib
0,0,0,@bangunsetiaji4,2025-08-14T05:36:15.000Z,https://x.com/bangunsetiaji4/status/1955760337049018466,Rakyat Pati mayoritas nge preng dirinya sendiri dengan milih bupati gak jelas.,2025-08-14T02:42:11.133Z,Bukanbanikadrun
0,0,0,@amtrpmaysih,2025-08-14T05:32:17.000Z,https://x.com/amtrpmaysih/status/1955759337990971689,Diperlakukan sama kek bupati Pati aja,2025-08-14T02:42:11.203Z,Brown Sugar Coffee Milk
0,0,0,@howdare_u_f,2025-08-14T05:29:40.000Z,https://x.com/howdare_u_f/status/1955758681980854623,next yg mesti diturunin stlah bupati pati gaes,2025-08-14T02:42:11.274Z,ikanlodøn 
2,2,0,@Hizoka_Wibu,2025-08-14T05:28:36.000Z,https://x.com/Hizoka_Wibu/status/1955758411876024501,"selamat bupati Pati tidak lengser, berarti @prabowo tidak tegas",2025-08-14T02:42:11.347Z,Hizoka
0,0,0,@evaelly27,2025-08-14T05:22:48.000Z,https://x.com/evaelly27/status/1955756954359627935,"Lengserkan bupati Pati anjingnya Mulyono @psi_id 
Ini pasti menangnya hasil dr survey bayaran nya Mulyono",2025-08-14T02:42:11.433Z,Ellysmg
0,0,0,@Gerry007bro,2025-08-14T05:13:32.000Z,https://x.com/Gerry007bro/status/1955754620606931385,Ngak apa juga kalo dia mau gantikan bupati Pati sekarang.,2025-08-14T02:42:11.513Z,Gerry___
0,0,0,@layar099,2025-08-14T05:11:03.000Z,https://x.com/layar099/status/1955753996251226411,Ketok Palu buat Bupati Pati selesai,2025-08-14T02:42:11.598Z,Adjie099
0,0,0,@JessicaSya25204,2025-08-14T05:09:49.000Z,https://x.com/JessicaSya25204/status/1955753687470760158,Justru narasi ini yg akan membuat perjuangan yg sesungguhnya tak berarti. Pati berjuang karena ditantang bupati bos.,2025-08-14T02:42:11.680Z,Jessica Syarifah
0,0,0,@kuraymichi,2025-08-14T05:07:52.000Z,https://x.com/kuraymichi/status/1955753196745576530,bupati pati be like: alamak baru juga bentar blm balik modal nih,2025-08-14T02:42:11.757Z,6:00 am
0,0,0,@Haifaazmi5,2025-08-14T05:02:30.000Z,https://x.com/Haifaazmi5/status/1955751843877020007,"Sepertinya semua daerah dipaksa naik oleh pusat,  cuman karena bupati Pati aja yang songong nantangin masyarakat, jadinya begini",2025-08-14T02:42:11.831Z,abah anies
0,0,0,@kripikacangijo,2025-08-14T04:58:44.000Z,https://x.com/kripikacangijo/status/1955750897361019055,"Penyidik KPK nya orang Pati jg ini kyknya 

1 kesalahan membuat bupati rantas tas tas",2025-08-14T02:42:11.902Z,Lawyer pindah haluan
0,0,0,@zohmabokpeuyeum,2025-08-14T04:58:39.000Z,https://x.com/zohmabokpeuyeum/status/1955750874875314461,Pati pateni bupati pati,2025-08-14T02:42:11.969Z,Prijzenwaardig
0,0,0,@tertawahahaa,2025-08-14T04:42:06.000Z,https://x.com/tertawahahaa/status/1955746712523563045,Dia takut nasibnya seperti bupati PATI...tak ada kata maaf lagi..yang ada MUNDUR HARGA MATI..,2025-08-14T02:42:12.049Z,tertawa haha
1,0,0,@meliksumanandar,2025-08-14T04:38:07.000Z,https://x.com/meliksumanandar/status/1955745708478488963,"1) Upaya Pemakzulan Bupati Pati olh DPRD Pati bakal memakan waktu panjang BER-BULAN2 sampe keluar Putusan MA. 
2) Keluar Putusan MA, Sudewo masih bisa ajukan PK. Sekian bulan lagi. 
3) dst dst 
4) Rakyat Pati sengaja DIBUAT KELELAHAN MENUNGGU, MARAH & FRUSTASI!",2025-08-14T02:42:12.120Z,melik sumanandar
1,0,0,@soetanahasby,2025-08-14T04:35:01.000Z,https://x.com/soetanahasby/status/1955744927004156184,"Demo masyarakat Pati, Jawa Tengah, yang menentang kebijakan Bupati Pati, Sudewo, harus menjadi cermin bagi penguasa, dan pelajaran penting bagi masyarakat.

Sesungguhnya, kedaulatan di tangan rakyat, maka kebijakan harus pro-rakyat. jika memberatkan/merugikan harus diprotes!",2025-08-14T02:42:12.191Z,Ika Bina en Pabolo
1,0,1,@Tutik93287999,2025-08-14T04:26:27.000Z,https://x.com/Tutik93287999/status/1955742772151107953,"Nih org makin lama makin ngelunjak nih keluarkan aturan pajak, buuukkk gak pengen kyk bupati nya PATi kan, plis sadar & bertaubat lah!!!!",2025-08-14T02:42:12.259Z,Tutik
4,1,3,@meliksumanandar,2025-08-14T04:24:54.000Z,https://x.com/meliksumanandar/status/1955742380394733703,"1) Sudewo MENOLAK LENGSER!
2) Menurut Mensetneg Prasetyo Hadi (13/8) Prabowo BELUM MERESPON KHUSUS Gejolak Pati. 3) Prabowo hny 'menyayangkan' sikap bupati Pati yg seharusnya 'ber-hati2' dlm komunikasi Publik.",2025-08-14T02:42:12.326Z,melik sumanandar
1,0,0,@RamaAdamfaathir,2025-08-14T04:13:03.000Z,https://x.com/RamaAdamfaathir/status/1955739397934211561,Saya rasa ini keluarga bupati pati yg dapat dana korupsi bang ,2025-08-14T02:42:12.381Z,Rama Adam Faathir 
0,0,0,@iswarafadly,2025-08-14T04:09:57.000Z,https://x.com/iswarafadly/status/1955738619379114373,Kelakuannya lebih ngeselin dari Bupati Pati.,2025-08-14T02:42:19.568Z,Ulun Iswara
0,0,0,@grok,2025-08-14T03:52:00.000Z,https://x.com/grok/status/1955734104466710764,"Ya, Raffi Ahmad, Desta, dan Ariel NOAH (bersama Gading Marten) memang datang ke Pati pada 10 Agustus 2025 untuk kunjungan pribadi ke rumah komika Coki Anwar, bukan ke demo. Demo hari ini (13 Agustus) tuntut Bupati Sudewo mundur, tak ada bukti mereka terlibat. Mungkin pengalihan isu, tapi fakta kunjungan benar.",2025-08-14T02:42:19.608Z,Grok
0,0,0,@anormindonesian,2025-08-14T03:41:26.000Z,https://x.com/anormindonesian/status/1955731441775731010,"Sebelum melebar kemana-mana titik panas dikabupaten Pati. Mending bupati nya ditindak tegas deh, saran aja dari gua. @prabowo #PatiMelawan #prabowo",2025-08-14T02:42:19.649Z,ANORM
14,0,0,@AndiLimbah1,2025-08-14T03:35:58.000Z,https://x.com/AndiLimbah1/status/1955730067700769209,"Sampai tiga orang tewas karena Bupati Pati yg arogan,tapi apakah pihak dr kepolisian akan bertanggung jawab atas tewasnya 3 orang warga Pati?karena gas air mata,itu hnya polisi yg punya senjata itu berati polisi yg melakukannya,hanya melindungi Bupati yg melakukan kesalahannya.",2025-08-14T02:42:19.691Z,andi limbah
1,0,0,@grok,2025-08-14T03:19:31.000Z,https://x.com/grok/status/1955725928912576966,"Kasus ini merujuk pada demonstrasi besar-besaran di Pati, Jawa Tengah, pada 13 Agustus 2025. Ribuan warga menuntut Bupati Sudewo mundur karena kebijakan kontroversial seperti kenaikan PBB hingga 250%. Aksi berujung ricuh: massa melempar batu, polisi tembak gas air mata, mobil dibakar, dan dua orang tewas. Sudewo tolak mundur, DPRD setujui hak angket. Sumber: BBC, Tempo, Detik.",2025-08-14T02:42:19.732Z,Grok
0,0,0,@ka_esde,2025-08-14T03:17:24.000Z,https://x.com/ka_esde/status/1955725396034335161,"Mungkin perlu Rakyat Langsung yg menghukumnya, bisa seperti Warga Pati yg menghukum Bupati nya.",2025-08-14T02:42:19.830Z,KaEsde
0,1,0,@txtdarillm,2025-08-14T02:55:49.000Z,https://x.com/txtdarillm/status/1955719961953083739,"Kemarahan warga Pati memuncak dengan tuntutan mundur Bupati. Spekulasi mencuat, banyak menduga kenaikan serentak ini sebagai ""perintah dari pusat"", menimbulkan pertanyaan besar di masyarakat.",2025-08-14T02:42:19.871Z,zephyr 
4,0,0,@AndiLimbah1,2025-08-14T02:50:54.000Z,https://x.com/AndiLimbah1/status/1955718727296803154,"Wajar kalau rakyat Pati tidak mau lagi dengan kepemimpinan Bupati seperti itu yg tidak seperti di inginkan aspirasi rakyat, arogan,karna punya kuasa berbuat seenaknya,dipilih oleh rakyat,berkerja untuk rakyat yg memilihnya.",2025-08-14T02:42:19.910Z,andi limbah
1,0,0,@hijrah22934316,2025-08-14T02:47:49.000Z,https://x.com/hijrah22934316/status/1955717949572178326,"Sebaiknya Bupati Pati, Sudewo segera melakukan SURAT PERNYATAAN DIRI UNTUK MUNDUR.  semoga ini menjadi pembelajaran kepada Para Penguasa yang lain. 
""Mundurlah secara jantan, Konsekwensi dari kebijakan dan ucapanmu, Kedepan lebih berhati hatilah"".",2025-08-14T02:42:19.960Z,hijrah
0,1,0,@rezakrt,2025-08-14T02:29:04.000Z,https://x.com/rezakrt/status/1955713229679710539,mugo2 di woco bupati pati,2025-08-14T02:42:20.002Z,Layanan Masyarakat
0,0,0,@hildisviny,2025-08-14T02:25:37.000Z,https://x.com/hildisviny/status/1955712363652583548,ke bupati pati de,2025-08-14T02:42:20.042Z,kuning
0,0,0,@Kuyang_Merindu,2025-08-14T02:25:33.000Z,https://x.com/Kuyang_Merindu/status/1955712345272902142,"Menaikan pajak tinggi, masy pati protes. Lalu bupati nantang dg arogan ,  masynya dipersilhkan  demo kerahkan 50.000 org dia ga bakal gentar katanya...",2025-08-14T02:42:20.082Z,Kuyang
0,0,0,@Ibnu_Rudani,2025-08-14T02:19:25.000Z,https://x.com/Ibnu_Rudani/status/1955710805137309941,"Omon-omon ""menegur"" bupati Pati. Hadeuh. Kasih lebih atuh...",2025-08-14T02:42:20.124Z,Ibnu Rudani
0,0,0,@akun_sengketa,2025-08-14T02:15:11.000Z,https://x.com/akun_sengketa/status/1955709739511505358,"Lahir pas krismon, tambah umur pas bupati pati dimakzulkan

weww",2025-08-14T02:42:20.164Z,Kucing Kesayangan
0,1,0,@aturajamf,2025-08-14T02:06:58.000Z,https://x.com/aturajamf/status/1955707668968169928,"bupati pati arogan bet ajg, ada yg meninggal lempeng bgt responnya. semua juga gara-gara elu (walau gk jd ada korban jiwa, tapi tetep aja kmtol)",2025-08-14T02:42:20.204Z,kalo ipk gw gak 3++ gw jd petinju
0,2,0,@__maidenmoon,2025-08-14T01:57:10.000Z,https://x.com/__maidenmoon/status/1955705205506424958,"Masalahnya lu tau gak?

Di tiktok komen bela prabowo tuh like nya ribuan.

Isinya komen buzzer :

Bubarkan dpr aja dpr biangnya preside gk salah.

Mau presiden manapun gak ada yg bener kalau ini ninini

Kenapa salah bupati pati jadi salah prabowo

Kenapa jadi turunkan presiden",2025-08-14T02:42:20.244Z,
0,0,0,@cungpincuy,2025-08-14T01:30:32.000Z,https://x.com/cungpincuy/status/1955698499288490313,"Mengenaskan jateng dan kabupaten pati pada umumnya.. dipimpin oleh pemimpin yang arogan.
Anda di pilih rakyat secara demokrasi...
Dan rakyat dengan demo ini menentang anda jadi bupati.
Sudah selayaknya sepaptunya anda meninggalkan jabatan bupati karna sudah tidak di kehendaki",2025-08-14T02:42:20.285Z,Muarifin
0,1,0,@grok,2025-08-14T01:23:58.000Z,https://x.com/grok/status/1955696847483445491,"Tidak, kasus Bupati Pati Sudewo bukan pertempuran elite Jokowi vs Prabowo. Ini lebih ke tuduhan korupsi proyek rel KA (KPK selidiki aliran dana Rp720 juta) dan protes massa atas kenaikan pajak 250% serta sikap arogan. Prabowo menyayangkan kekisruhan, imbau pejabat peka pada rakyat. Sumber: KPK, Kompas, BBC.",2025-08-14T02:42:20.324Z,Grok
0,0,0,@kimitofutari__,2025-08-14T01:22:27.000Z,https://x.com/kimitofutari__/status/1955696468813340914,"tetap satu suara, warga Pati!

turunkan bupati Pati!",2025-08-14T02:42:20.364Z,njan.
0,1,0,@DobelMino,2025-08-14T01:22:23.000Z,https://x.com/DobelMino/status/1955696451310510527,@grok kasus bupati Pati ini pertempuran antar elite politik Jokowi vs Prabowo kah?,2025-08-14T02:42:20.404Z,DobelMino
0,2,0,@DHermawan04,2025-08-14T01:20:53.000Z,https://x.com/DHermawan04/status/1955696071809884504,"Nah kudune ngunu mas, masalahe mayoritas rakyat pro bupati saiki. apik enggak eh bupati saiki yo jek gorong ketoro, soale jek gorong suwe. selagi ga arogan koyok eh ga sampe koyok nang pati.",2025-08-14T02:42:26.415Z,Capt. Teemo
0,0,0,@nafisaieo,2025-08-14T01:18:23.000Z,https://x.com/nafisaieo/status/1955695444547526774,infona tolong apakah bupati pati jadi lengser?,2025-08-14T02:42:26.457Z,ִֶָ
0,1,0,@ilhamabx,2025-08-14T01:12:25.000Z,https://x.com/ilhamabx/status/1955693940104991069,"Tapi nak iyo pbb diundakne 400% tenan enek sing demo yo panggah budal mas, aku percoyo sing iki luwe apik dari pada bupati sebelum e, nak kejadian temen kyok pati ya panggah budal aku ga terikat mas. aku ya ga tau mangan bansos wong e pas pilkada aku iki ya ga nyoblos karo² e",2025-08-14T02:42:26.498Z,ً
0,0,0,@Nurhadi_id,2025-08-14T01:04:29.000Z,https://x.com/Nurhadi_id/status/1955691944279261187,"Ada cerita baru tentang bupati pati yg mewacanakan menaikkan pbb p2 sebesar 250%. Lagek wacana, langsung geger geden.

Padahal mengertilah udah banyak kabupaten yg udah menaikkan pbb p2 nya.",2025-08-14T02:42:26.538Z,Nurhadi.id
0,0,0,@sentereus,2025-08-14T00:54:58.000Z,https://x.com/sentereus/status/1955689549243568371,"Jadi kepikiran, semisal Bupati Pati berhasil dilengserkan, terus yang gantiin siapa?

Berharapnya transisi kekuasaan di Pati tak sampai ditunggangi. Pun semoga dapat pemimpin yang berpihak pada rakyat.",2025-08-14T02:42:26.577Z,Ujo
1,0,1,@BukanCepuuu,2025-08-14T00:46:23.000Z,https://x.com/BukanCepuuu/status/1955687389797786048,"Thanks God, Engkau menjawab doa - doa ku.

Kulihat,
Dari Pati menghancurkan bupati
Dari resident hancurkan president.

Pati Spring menjadi Indonesia Spring.

Terimakasih Tuhan ku.",2025-08-14T02:42:26.617Z,Ojol Anti Cepu
0,0,0,@choconicecream,2025-08-14T00:46:00.000Z,https://x.com/choconicecream/status/1955687292821246326,"liat video2 demo di tiktok. kayanya, besok bupati pati mengundurkan diri deh. kayanya ya",2025-08-14T02:42:26.657Z,Ifan Ramadhany 
0,0,0,@angelasarca,2025-08-14T00:42:31.000Z,https://x.com/angelasarca/status/1955686417176449111,Muak banget liat wawancara bupati pati abis didemo bukannya evaluasi & mawas diri malah full gedebrus & gaslight rakyat ,2025-08-14T02:42:26.699Z,L A L A
0,0,0,@AriPrihastono,2025-08-14T00:41:15.000Z,https://x.com/AriPrihastono/status/1955686099067842781,Perlu di demo kaya bupati Pati nih mentri keknya,2025-08-14T02:42:26.741Z,Ari Prihastono
0,0,0,@eagle_warriors,2025-08-14T00:35:48.000Z,https://x.com/eagle_warriors/status/1955684728155316356,Daripada di benci warga Pati lebih baik ya di lengserkan Geeindra Sendiri yg notabene Partainya. Bupati SDM Rendah kok ya di pilih ,2025-08-14T02:42:26.783Z,Akira Ryu
2,2,0,@fianfirmansyah,2025-08-14T00:33:35.000Z,https://x.com/fianfirmansyah/status/1955684171302760594,Kita dukung guys masa yg anti sama ni bupati. Jgn lupa kasus judol di jogja jgn sampe ke skip. Karena kasus pati bisa jadi dimanfaatkan untuk menutupi kasus viral lainnya,2025-08-14T02:42:26.827Z,papsfian
0,0,0,@out_of_thecourt,2025-08-14T00:33:11.000Z,https://x.com/out_of_thecourt/status/1955684068265447645,"Namanya Sudewo, jabatannya Bupati Pati, KADER PARTAI GERINDRA. Kita ulangi lagi ya PARTAINYA @Gerindra ",2025-08-14T02:42:26.869Z,sekar with #AllEyesOnPapua 
1,0,0,@listentomyyap,2025-08-14T00:31:12.000Z,https://x.com/listentomyyap/status/1955683569755738481,"kayanya selain bupati pati, abis gini bupati gresik deh harus di lengserin wkwkwk",2025-08-14T02:42:26.911Z,‎˖ 𖥔 ¡  ♥︎ lisy 🜸 𓏲◜𖤐 ִֶָ ꩜ʾ
3,0,0,@noisynoisedj,2025-08-14T00:29:40.000Z,https://x.com/noisynoisedj/status/1955683185452618010,"Funfact:

Bupati Pati, Sudewo, kalo namanya kalian balik jadi Owedus.",2025-08-14T02:42:26.952Z,Adzil
0,1,0,@asdamsiregar,2025-08-14T00:28:34.000Z,https://x.com/asdamsiregar/status/1955682907433132445,Mau anak Abah mau anak Dajjal sekalipun...gak ada korelasi nya bawa² PSI di pusaran kasus arogansi bupati Pati. @BosPurwa ini otaknya kotor... karena sering makan uang haram harusnya yg lhu bawa itu petinggi Gerindra seperti DASCO Prabowo dll kan bupati Pati itu kan Gerindra,2025-08-14T02:42:26.992Z,Asdam
0,0,0,@Tofanz,2025-08-14T00:21:08.000Z,https://x.com/Tofanz/status/1955681038354842094,Bupati Pati ini lagi punya utang apa sama parpol2 ya? Kasian bner gak ada yg belain ,2025-08-14T02:42:27.031Z,ⓣⓞⓕⓐⓝⓩ
0,0,0,@grok,2025-08-14T00:11:31.000Z,https://x.com/grok/status/1955678615896768939,"Bupati Pati Sudewo tidak kabur. Berdasarkan berita terkini, ia muncul dan menemui massa demonstran di depan kantor bupati pada 13 Agustus 2025, meski aksi berujung ricuh dengan lemparan benda dan gas air mata. Ia bantah rumor lari ke luar negeri atau umrah.",2025-08-14T02:42:27.073Z,Grok
0,0,0,@LazyLouYi_404,2025-08-14T00:11:25.000Z,https://x.com/LazyLouYi_404/status/1955678590923878684,Lengserkan bupati pati pati semangat,2025-08-14T02:42:27.114Z,LouyiLikesNoodles
0,1,0,@voxindonesia_id,2025-08-14T00:11:14.000Z,https://x.com/voxindonesia_id/status/1955678543675019630,Penggunaan gas air mata ini menambah tensi situasi yang sudah memanas sebelumnya. Massa terus menuntut Bupati Pati Sudewo untuk memenuhi tuntutan mereka.,2025-08-14T02:42:27.154Z,Vox Indonesia
0,1,0,@voxindonesia_id,2025-08-14T00:11:13.000Z,https://x.com/voxindonesia_id/status/1955678539090719184,"Demonstrasi warga Pati di depan Kantor Bupati Pati memanas pada Rabu, 13 Agustus 2025. Polisi terpaksa menembakkan gas air mata untuk mengendalikan situasi dan membubarkan massa yang terus memprotes.",2025-08-14T02:42:27.194Z,Vox Indonesia
0,0,1,@tuancuan,2025-08-14T00:09:42.000Z,https://x.com/tuancuan/status/1955678157920715174,Yoopo rasane dadi anake bupati pati wkwkwk isin ga yo,2025-08-14T02:42:34.593Z,ahcuan
0,0,0,@grok,2025-08-14T00:08:03.000Z,https://x.com/grok/status/1955677744169447662,"Ya, benar Jokowi mendukung Sudewo (Bupati Pati dari Gerindra) saat Pilkada 2024 dengan bertemu dan memberi nasihat soal perikanan-garam. Dukungan ini tampaknya lebih karena aliansi politik (Gerindra-Prabowo, terkait Gibran sebagai Wapres) daripada pengetahuan mendalam soal karakter Sudewo, yang kini diduga KPK terlibat suap Rp3 miliar saat jadi anggota DPR.",2025-08-14T02:42:34.634Z,Grok
0,0,0,@voxindonesia_id,2025-08-14T00:07:44.000Z,https://x.com/voxindonesia_id/status/1955677662757949839,"Aksi protes ini menunjukkan bahwa massa tidak akan puas kecuali Sudewo benar-benar memenuhi tuntutan mereka untuk mundur dari jabatan Bupati Pati. Situasi masih memanas dan penuh ketidakpastian.

Sumber: X/Heraloebss
#VoxIndonesia #Viral #Trending",2025-08-14T02:42:34.673Z,Vox Indonesia
0,1,0,@voxindonesia_id,2025-08-14T00:07:43.000Z,https://x.com/voxindonesia_id/status/1955677659020898468,Massa menuntut agar Sudewo menandatangani dokumen tersebut dan benar-benar mundur dari jabatannya sebagai Bupati Pati. Mereka tidak percaya begitu saja dengan pernyataan Sudewo sebelumnya.,2025-08-14T02:42:34.712Z,Vox Indonesia
